Frequency,FreqOpti,RelCaptTag,SurveyType@Station,MonitoringStatus@Station,Origin,Sex,Locality,DATE,LAT,LON,Name_signal_type
218270,218270,0006E3670C,Post-Release,Monitored,release,male,Sidi Ali,2013-02-11 13:43:06,33.29225,-2.83678,
214702,214702,00074DBD1A,Tracking,,release,male,Ouizghet,2013-05-24 08:45:00,32.87376,-4.08032,normal
214702,214702,00074DBD1A,Tracking,,release,male,Ouizghet,2013-05-24 08:45:00,32.87376,-4.08032,
214702,214702,00074DBD1A,Tracking,,release,male,Ouizghet,2013-05-24 08:45:00,32.87376,-4.08032,
219430,219431,0007136A50,Breeding,Monitored,release,female,Ouizghet,2013-05-24 08:37:00,33.25313,-3.57450,
215999,215999,00074DEDA6,Breeding,Monitored,release,female,Ouizghet,2014-03-01 10:38:00,32.83543,-3.99998,normal
215999,215999,00074DEDA6,Breeding,Monitored,release,female,Ouizghet,2014-03-01 10:38:00,32.83543,-3.99998,
215999,215999,00074DEDA6,Breeding,Monitored,release,female,Ouizghet,2014-03-01 10:38:00,32.83543,-3.99998,
217450,217450,00074DCD6D,Breeding,Monitored,release,female,Harouche,2014-03-05 11:23:00,32.97432,-3.92731,normal
217450,217450,00074DCD6D,Breeding,Monitored,release,female,Harouche,2014-03-05 11:23:00,32.97432,-3.92731,
217450,217450,00074DCD6D,Breeding,Monitored,release,female,Harouche,2014-03-05 11:23:00,32.97432,-3.92731,
217450,217450,00074DCD6D,Breeding,Monitored,release,female,Harouche,2014-03-05 11:23:00,32.97432,-3.92731,
218750,218750,00071ADACD,Tracking,Lost,release,male,Enjil,2014-03-07 08:26:00,33.11839,-4.50841,normal
218750,218750,00071ADACD,Tracking,Lost,release,male,Enjil,2014-03-07 08:26:00,33.11839,-4.50841,
218750,218750,00071ADACD,Tracking,Lost,release,male,Enjil,2014-03-07 08:26:00,33.11839,-4.50841,
219181,219181,00072AD52F,Breeding,Monitored,release,female,Enjil,2014-03-07 09:47:00,33.14876,-4.58068,normal
218381,218381,00074D89F8,Breeding,Monitored,release,female,Ouizghet,2014-03-07 10:18:00,32.81645,-4.02094,normal
215442,215442,00071B29D4,Breeding,Monitored,release,female,Sidi Amer,2013-05-30 12:54:00,33.80177,-2.39402,normal
219870,219870,00071B6E14,Tracking,Lost,release,male,Naji,2013-06-17 10:29:00,33.32523,-2.91900,normal
219870,219870,00071B6E14,Tracking,Lost,release,male,Naji,2013-06-17 10:29:00,33.32523,-2.91900,
219870,219870,00071B6E14,Tracking,Lost,release,male,Naji,2013-06-17 10:29:00,33.32523,-2.91900,
219870,219870,00071B6E14,Tracking,Lost,release,male,Naji,2013-06-17 10:29:00,33.32523,-2.91900,
214532,214532,00074DB10A,Post-Release,Monitored,release,female,Sidi Amer,2013-06-28 08:08:00,33.68151,-2.43216,normal
214532,214532,00074DB10A,Post-Release,Monitored,release,female,Sidi Amer,2013-06-28 08:08:00,33.68151,-2.43216,
217881,217881,00074DBBC7,Post-Release,Monitored,release,male,Sidi Amer,2013-06-28 08:27:00,33.72978,-2.37861,normal
217881,217881,00074DBBC7,Post-Release,Monitored,release,male,Sidi Amer,2013-06-28 08:27:00,33.72978,-2.37861,normal
217881,217881,00074DBBC7,Post-Release,Monitored,release,male,Sidi Amer,2013-06-28 08:27:00,33.72978,-2.37861,
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,normal
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,normal
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,normal
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,
215557,215557,00074C0AAA,Post-Release,Monitored,release,(indeterminate),Ecwp Maatarka,2013-07-02 07:28:00,33.25304,-2.73035,
215502,215502,0006E7E96B,Tracking,Monitored,release,male,Hamourzeg,2013-07-03 09:01:00,32.75292,-2.50940,normal
215502,215502,0006E7E96B,Tracking,Monitored,release,male,Hamourzeg,2013-07-03 09:01:00,32.75292,-2.50940,
215502,215502,0006E7E96B,Tracking,Monitored,release,male,Hamourzeg,2013-07-03 09:01:00,32.75292,-2.50940,
215502,215502,0006E7E96B,Tracking,Monitored,release,male,Hamourzeg,2013-07-03 09:01:00,32.75292,-2.50940,
215502,215502,0006E7E96B,Tracking,Monitored,release,male,Hamourzeg,2013-07-03 09:01:00,32.75292,-2.50940,
215502,215502,0006E7E96B,Tracking,Monitored,release,male,Hamourzeg,2013-07-03 09:01:00,32.75292,-2.50940,
215502,215502,0006E7E96B,Tracking,Monitored,release,male,Hamourzeg,2013-07-03 09:01:00,32.75292,-2.50940,
217817,217817,00071B32BA,Tracking,Monitored,release,female,Ecwp Enjil,2013-07-16 07:30:00,33.12363,-4.59788,normal
214947,214947,00074FEEA1,Post-Release,Lost,release,(indeterminate),Ecwp Maatarka,2013-07-23 16:47:00,33.25513,-2.72413,normal
214947,214947,00074FEEA1,Post-Release,Lost,release,(indeterminate),Ecwp Maatarka,2013-07-23 16:47:00,33.25513,-2.72413,normal
214947,214947,00074FEEA1,Post-Release,Lost,release,(indeterminate),Ecwp Maatarka,2013-07-23 16:47:00,33.25513,-2.72413,normal
214947,214947,00074FEEA1,Post-Release,Lost,release,(indeterminate),Ecwp Maatarka,2013-07-23 16:47:00,33.25513,-2.72413,normal
214947,214947,00074FEEA1,Post-Release,Lost,release,(indeterminate),Ecwp Maatarka,2013-07-23 16:47:00,33.25513,-2.72413,normal
214947,214947,00074FEEA1,Post-Release,Lost,release,(indeterminate),Ecwp Maatarka,2013-07-23 16:47:00,33.25513,-2.72413,normal
214947,214947,00074FEEA1,Post-Release,Lost,release,(indeterminate),Ecwp Maatarka,2013-07-23 16:47:00,33.25513,-2.72413,normal
217601,217601,00071AFDAF,Tracking,Monitored,release,female,Foum Lahcen,2013-09-19 12:43:00,28.88517,-8.97840,normal
219442,219442,00070281EF,Tracking,Monitored,release,female,Oued Zguid,2013-10-22 10:05:00,29.96631,-6.95241,normal
214916,214916,0007273E19,Tracking,Lost,release,(indeterminate),Ecwp Maatarka,2013-10-21 11:54:00,33.24660,-2.73067,normal
214916,214916,0007273E19,Tracking,Lost,release,(indeterminate),Ecwp Maatarka,2013-10-21 11:54:00,33.24660,-2.73067,normal
214916,214916,0007273E19,Tracking,Lost,release,(indeterminate),Ecwp Maatarka,2013-10-21 11:54:00,33.24660,-2.73067,
214916,214916,0007273E19,Tracking,Lost,release,(indeterminate),Ecwp Maatarka,2013-10-21 11:54:00,33.24660,-2.73067,
214916,214916,0007273E19,Tracking,Lost,release,(indeterminate),Ecwp Maatarka,2013-10-21 11:54:00,33.24660,-2.73067,
215782,215782,000702E376,Tracking,Monitored,release,female,Jbel Missour,2013-11-01 09:40:00,33.03748,-4.24355,normal
215782,215782,000702E376,Tracking,Monitored,release,female,Jbel Missour,2013-11-01 09:40:00,33.03748,-4.24355,
214795,214795,000727465B,Tracking,Monitored,release,(indeterminate),Ecwp Maatarka,2013-11-28 10:31:00,33.24951,-2.72454,normal
214795,214795,000727465B,Tracking,Monitored,release,(indeterminate),Ecwp Maatarka,2013-11-28 10:31:00,33.24951,-2.72454,normal
214795,214795,000727465B,Tracking,Monitored,release,(indeterminate),Ecwp Maatarka,2013-11-28 10:31:00,33.24951,-2.72454,
214795,214795,000727465B,Tracking,Monitored,release,(indeterminate),Ecwp Maatarka,2013-11-28 10:31:00,33.24951,-2.72454,
218501,218501,00074FD8D8,Tracking,Monitored,release,female,Sbiâ,2013-12-09 09:56:00,33.39759,-2.95259,normal
218501,218501,00074FD8D8,Tracking,Monitored,release,female,Sbiâ,2013-12-09 09:56:00,33.39759,-2.95259,
218501,218501,00074FD8D8,Tracking,Monitored,release,female,Sbiâ,2013-12-09 09:56:00,33.39759,-2.95259,
218501,218501,00074FD8D8,Tracking,Monitored,release,female,Sbiâ,2013-12-09 09:56:00,33.39759,-2.95259,
218501,218501,00074FD8D8,Tracking,Monitored,release,female,Sbiâ,2013-12-09 09:56:00,33.39759,-2.95259,
218501,218501,00074FD8D8,Tracking,Monitored,release,female,Sbiâ,2013-12-09 09:56:00,33.39759,-2.95259,
218501,218501,00074FD8D8,Tracking,Monitored,release,female,Sbiâ,2013-12-09 09:56:00,33.39759,-2.95259,
219582,219582,00072742E5,Post-Release,Monitored,release,female,Enjil Ecwp,2013-12-13 08:10:00,33.14639,-4.59472,normal
219582,219582,00072742E5,Post-Release,Monitored,release,female,Enjil Ecwp,2013-12-13 08:10:00,33.14639,-4.59472,normal
215993,215992,00074FBD1A,Post-Release,Monitored,release,female,Al Baten,2013-12-17 12:55:00,33.32232,-3.75594,normal
215993,215992,00074FBD1A,Post-Release,Monitored,release,female,Al Baten,2013-12-17 12:55:00,33.32232,-3.75594,
215993,215992,00074FBD1A,Post-Release,Monitored,release,female,Al Baten,2013-12-17 12:55:00,33.32232,-3.75594,
215993,215992,00074FBD1A,Post-Release,Monitored,release,female,Al Baten,2013-12-17 12:55:00,33.32232,-3.75594,
215993,215992,00074FBD1A,Post-Release,Monitored,release,female,Al Baten,2013-12-17 12:55:00,33.32232,-3.75594,weak
214053,214053,0007136606,Tracking,Monitored,release,female,Zayda,2013-12-24 15:13:00,32.89025,-4.93084,normal
214053,214053,0007136606,Tracking,Monitored,release,female,Zayda,2013-12-24 15:13:00,32.89025,-4.93084,weak
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,normal
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,normal
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,
218251,218251,000726DFC0,Post-Release,Monitored,release,female,Enjil,2013-12-30 15:46:00,33.18015,-4.50436,
216613,216612,00075C83AF,Post-Release,Monitored,release,female,Al Baten,2014-01-02 13:25:00,33.26862,-3.82312,normal
214942,214942,00071B335E,Breeding,Monitored,release,male,Al Baten,2014-02-04 11:50:00,33.08812,-3.99893,normal
216749,216748,W-00007,Breeding,Lost,wild,male,Al Baten,2014-02-20 09:24:00,33.23805,-3.85549,normal
219651,219651,00072AC909,Breeding,Monitored,release,female,Zayda,2014-02-25 13:34:00,32.90312,-4.89101,normal
219651,219651,00072AC909,Breeding,Monitored,release,female,Zayda,2014-02-25 13:34:00,32.90312,-4.89101,normal
216679,216678,W-00280,Breeding,Monitored,wild,male,Al Baten,2014-03-03 09:22:00,33.25459,-3.92912,normal
215940,215941,00074F15FD,Tracking,Monitored,release,male,Ouizghet,2014-03-03 11:49:00,32.89476,-4.01623,normal
214333,214333,0007273AD7,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
214333,214333,0007273AD7,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
214333,214333,0007273AD7,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
214333,214333,0007273AD7,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215932,215932,00074DDA44,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215932,215932,00074DDA44,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215932,215932,00074DDA44,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215932,215932,00074DDA44,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
216133,216133,00074F0E27,Tracking,Monitored,release,female,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
216133,216133,00074F0E27,Tracking,Monitored,release,female,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
216133,216133,00074F0E27,Tracking,Monitored,release,female,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
216133,216133,00074F0E27,Tracking,Monitored,release,female,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215975,215975,00074ED9AB,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215975,215975,00074ED9AB,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215975,215975,00074ED9AB,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
215975,215975,00074ED9AB,Tracking,Monitored,release,male,Ecwp Enjil,2014-03-04 09:53:00,33.12672,-4.60357,normal
214462,214462,00071AD7F0,Breeding,Monitored,release,female,Lamjalil,2014-03-05 11:52:00,32.89587,-3.95814,normal
214462,214462,00071AD7F0,Breeding,Monitored,release,female,Lamjalil,2014-03-05 11:52:00,32.89587,-3.95814,
214462,214462,00071AD7F0,Breeding,Monitored,release,female,Lamjalil,2014-03-05 11:52:00,32.89587,-3.95814,
214462,214462,00071AD7F0,Breeding,Monitored,release,female,Lamjalil,2014-03-05 11:52:00,32.89587,-3.95814,
218771,218771,00074F3153,Breeding,Monitored,release,female,Nif Sghair,2014-03-06 11:28:00,33.05071,-3.83232,normal
219913,219913,000727DC77,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,normal
219913,219913,000727DC77,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,normal
219913,219913,000727DC77,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,
219913,219913,000727DC77,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,
219913,219913,000727DC77,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,
215700,215700,00074FD892,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,normal
215700,215700,00074FD892,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,normal
215700,215700,00074FD892,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,
215700,215700,00074FD892,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,
215700,215700,00074FD892,Breeding,Monitored,release,female,Zayda,2014-03-06 11:17:00,32.91602,-4.90697,
